20000 2
-6357 -9798 0
4277 5869 0
5324 -2482 0
7013 814 0
2803 1256 0
4278 4251 0
4255 -2381 0
4023 -2242 0
-3860 -6438 0
918 -9651 0
7756 2967 0
6672 3249 0
4878 -313 0
2386 -4112 0
-2898 -8556 0
-442 -7333 0
6818 9272 0
788 550 0
2813 -3942 0
7630 -1903 0
-4108 -9070 0
-321 -8697 0
9829 -2175 0
-5084 -7430 0
5949 4870 0
8353 9649 0
-1736 -8140 0
2402 2262 0
7607 3724 0
4164 861 0
2427 -1793 0
7075 -5898 0
6962 -7466 0
-4388 -7813 0
3227 -8615 0
4878 -7390 0
-3604 -5961 0
8098 4376 0
1938 -910 0
6580 -7637 0
6960 -6984 0
-3324 -8145 0
5295 -2238 0
-166 -4377 0
4680 4025 0
2463 -6824 0
9515 -6992 0
4283 -1890 0
-574 -9157 0
9009 -1808 0
6757 -1987 0
2815 -467 0
-1771 -3743 0
1739 225 0
9648 4217 0
173 -3666 0
6806 6997 0
3228 -5580 0
5863 7857 0
9065 2238 0
5483 5704 0
8925 6518 0
9689 4866 0
3470 844 0
687 -278 0
-439 -4016 0
1087 -223 0
205 -6960 0
6988 -9281 0
8176 -577 0
-1296 -7789 0
308 -1589 0
7799 -3785 0
8412 -6119 0
7677 -7465 0
6075 -3996 0
3905 245 0
8723 -4181 0
9895 -4752 0
-377 -7904 0
2296 1608 0
5713 5111 0
6500 -8123 0
5463 4283 0
2288 -382 0
8553 -4174 0
956 -1499 0
7095 -7544 0
5806 -7424 0
8861 -4127 0
3163 -7623 0
9098 -8348 0
4013 5204 0
6822 9104 0
6946 2627 0
2792 -3941 0
9785 1599 0
9563 8157 0
5544 -4094 0
225 -299 0
5078 5870 0
7972 -5781 0
4347 -2871 0
3150 772 0
-98 -4356 0
507 44 0
1431 -2865 0
6599 5199 0
-828 -9257 0
1518 -2974 0
5717 4550 0
7966 1166 0
7507 -6396 0
1895 -4718 0
1589 -5018 0
9939 -7981 0
6605 -9044 0
1674 1492 0
9857 1932 0
-855 -5787 0
8659 -9785 0
-2206 -3453 0
9817 -3504 0
7256 -3015 0
8442 -8901 0
4904 -6103 0
7155 -9515 0
3709 2501 0
5628 -5064 0
1210 -2473 0
9215 -6386 0
6611 -8861 0
-1422 -6899 0
-5082 -8384 0
8109 6855 0
6688 5127 0
6290 7808 0
7505 2730 0
-1444 -5226 0
9460 4548 0
6960 -8580 0
8951 -7519 0
-4073 -5806 0
2937 -1861 0
8270 2695 0
9735 -2298 0
-2423 -4209 0
3376 -8864 0
3287 -9857 0
5833 -1160 0
9220 -4850 0
-885 -4636 0
8387 -4582 0
7026 6066 0
8595 7403 0
6107 -1329 0
6724 -1801 0
5286 -4101 0
5894 4643 0
8031 9150 0
9798 5166 0
4611 502 0
311 -8931 0
2230 -8880 0
8512 -291 0
-1332 -1904 0
2019 -2387 0
3099 -3079 0
-4622 -6759 0
-4165 -9465 0
-5514 -9119 0
7491 -1825 0
6394 -2402 0
7852 5099 0
4062 -4051 0
3976 4278 0
-2843 -4415 0
6886 6763 0
4040 3935 0
9789 -27 0
9377 8533 0
1740 -7611 0
4681 -3103 0
6794 -7862 0
874 -2951 0
1521 -8942 0
5169 1235 0
5439 -170 0
6866 6828 0
1843 -2153 0
3361 -3159 0
3180 -5617 0
6420 7257 0
8534 -6499 0
5241 829 0
-886 -5603 0
4101 -6578 0
7767 -5845 0
9142 4936 0
9903 5220 0
2255 -1378 0
6252 -3759 0
-1298 -4719 0
4875 5708 0
3530 -1189 0
-2751 -8051 0
6047 -3410 0
7161 8446 0
4669 3370 0
235 -7108 0
1643 -9563 0
1545 -2426 0
8701 416 0
-6122 -9256 0
9536 -4647 0
5779 -5506 0
8239 7422 0
5691 5366 0
5305 3645 0
4354 -36 0
-5479 -9475 0
584 -9387 0
6734 5966 0
5300 -1075 0
9389 5469 0
7025 -2204 0
3568 -5688 0
8624 7138 0
3547 -9850 0
8724 7478 0
-995 -9010 0
1135 -5029 0
1086 -1899 0
373 -730 0
-77 -1552 0
1564 -2387 0
-899 -4480 0
3029 -4067 0
2405 -979 0
-794 -1740 0
1344 -627 0
7511 9311 0
-1788 -3030 0
4907 -3818 0
2926 -9643 0
7137 -1859 0
5738 3875 0
5174 -561 0
5429 412 0
7113 -8969 0
9805 1568 0
2197 1590 0
6627 -2219 0
5740 1718 0
-2911 -4202 0
-2138 -5536 0
2087 -110 0
-3100 -7886 0
7727 7867 0
4563 -7870 0
-4763 -7754 0
8859 7980 0
2136 -7454 0
5340 -5375 0
5670 3744 0
8810 7035 0
-3861 -6512 0
5724 4197 0
-1289 -3239 0
1759 139 0
9862 -791 0
9867 5762 0
9354 -4008 0
5308 6189 0
-4986 -7166 0
4263 5814 0
2733 -7567 0
1245 -8551 0
8324 3876 0
9354 -7191 0
7835 889 0
6123 -2131 0
4780 -3398 0
8540 -4007 0
3465 -5998 0
6817 -5949 0
7923 -7785 0
5741 -5779 0
8906 -1406 0
9462 6902 0
3515 -9823 0
-1652 -3908 0
6650 -966 0
-418 -4302 0
3485 -7287 0
119 -4718 0
4070 -6369 0
-3042 -9038 0
-1740 -7759 0
7584 1046 0
6629 -3734 0
8085 -9068 0
7116 7298 0
8187 8374 0
4726 851 0
2885 -6205 0
3854 437 0
4291 6020 0
4696 2641 0
6338 -6327 0
6709 3520 0
4674 -2643 0
-4291 -6728 0
4831 -5882 0
4459 2831 0
282 -2042 0
258 -8252 0
5257 115 0
4228 -3737 0
3345 400 0
5256 4449 0
7723 -6492 0
-1630 -8385 0
718 -6431 0
2486 -5078 0
195 -585 0
9705 7081 0
8082 2542 0
-313 -5807 0
4111 -7333 0
3332 1927 0
2863 -3150 0
-4773 -7721 0
8594 -9401 0
9408 8901 0
6482 -8742 0
2529 3315 0
8793 7094 0
6821 3346 0
4963 -4727 0
3858 -3713 0
-2317 -3392 0
7790 7549 0
5226 -8273 0
534 -4392 0
5333 5865 0
-3957 -9221 0
3691 -9481 0
8166 -1791 0
7429 8010 0
4368 -8990 0
402 -3217 0
2955 -1928 0
9711 4169 0
6576 -6131 0
-335 -1180 0
574 -1532 0
2437 -2297 0
8718 4953 0
-3946 -6529 0
169 -1414 0
9883 6260 0
1150 -1566 0
2014 -6055 0
5829 -9773 0
6934 -7303 0
8995 2269 0
5757 1744 0
8165 -2456 0
8190 -2486 0
57 -4171 0
-601 -8359 0
3050 -1411 0
4084 -1289 0
-1048 -3051 0
9392 -9740 0
8326 -1346 0
8743 -9650 0
-6019 -9266 0
-919 -3474 0
7633 8424 0
2273 -9053 0
-1629 -9120 0
9849 798 0
8162 3749 0
6780 9325 0
1829 -1525 0
4548 -7640 0
-1316 -7993 0
6916 -9386 0
6755 -2341 0
7235 -3809 0
-3583 -7061 0
8466 5143 0
2526 -4453 0
7041 1625 0
1569 -2941 0
-1695 -8039 0
4246 -7246 0
6152 -4278 0
5210 -8431 0
9565 2582 0
5345 -2998 0
3768 -1046 0
-5332 -8915 0
3399 -9366 0
223 -9384 0
-2216 -9889 0
6366 -9452 0
6802 -9425 0
6981 3849 0
-2918 -4755 0
9285 119 0
1156 -5321 0
6972 6250 0
9906 -3847 0
-2318 -4731 0
5090 1463 0
5022 -9955 0
-1199 -2211 0
9049 -4711 0
-2154 -3408 0
1959 -3693 0
-346 -2344 0
3808 -9645 0
8983 7139 0
5289 -2862 0
7484 -1865 0
6758 498 0
6341 -8151 0
8929 7742 0
9399 3354 0
-1140 -5041 0
5769 -7612 0
9353 -5784 0
8148 -6633 0
1594 1163 0
5291 5913 0
8894 797 0
7065 -4749 0
5916 2664 0
4267 -2890 0
5386 -648 0
-2383 -5880 0
3826 -8686 0
5584 -9599 0
4349 -7356 0
-1101 -5700 0
5765 -1174 0
8893 -7887 0
5700 6583 0
1250 -1908 0
8843 6928 0
5268 -9955 0
-3115 -6466 0
5447 -4009 0
3449 4245 0
7067 3228 0
6427 7994 0
-1098 -3197 0
9967 2067 0
5969 275 0
225 -3319 0
701 -8166 0
6014 1518 0
9710 -7768 0
2257 2936 0
8017 6040 0
7588 8399 0
4362 3971 0
-3820 -6213 0
6446 3805 0
-4538 -7307 0
7404 2313 0
7647 -5621 0
-4503 -7653 0
1480 390 0
2492 -3064 0
-4427 -8128 0
-748 -7964 0
9091 -7163 0
6195 7684 0
2719 1427 0
5454 -3097 0
6469 2133 0
-4572 -7594 0
5907 -4603 0
3319 -497 0
-1065 -1745 0
9752 -4590 0
5481 -4500 0
9189 8266 0
9037 1699 0
-4492 -9331 0
5101 1333 0
3585 -7941 0
7193 -9582 0
-3844 -8472 0
3614 2453 0
8744 -5871 0
-2794 -7779 0
9949 -6590 0
-1248 -3585 0
8616 964 0
9710 9538 0
1992 1436 0
3746 -3946 0
6965 6901 0
2227 -7305 0
3566 -3129 0
6258 8804 0
-625 -1772 0
-3584 -8516 0
2720 -5309 0
5269 -7433 0
-70 -9935 0
1876 -9217 0
8805 4234 0
4460 -1428 0
2861 -4949 0
-4883 -7945 0
3908 4609 0
-1871 -5153 0
6857 -48 0
8868 9129 0
-1303 -6166 0
2190 2032 0
-4471 -9460 0
8506 -1771 0
7533 -4026 0
-181 -2424 0
1467 -8078 0
6855 -8239 0
2005 -1230 0
-4629 -8483 0
2590 -6519 0
536 -1945 0
5338 -2027 0
5965 -5175 0
7737 -1468 0
4457 -590 0
9115 7333 0
7958 -8702 0
3997 -1065 0
9525 -3810 0
1409 -1936 0
-68 -5583 0
2242 -6674 0
9737 7908 0
3602 906 0
-3568 -8046 0
2418 1493 0
2755 454 0
-985 -6270 0
8751 5754 0
-12 -1906 0
7094 -4188 0
3536 -6845 0
7622 -1176 0
-4952 -9503 0
2318 -3544 0
-2770 -8127 0
7800 -4679 0
-436 -8447 0
3520 -4244 0
6039 6043 0
7584 8096 0
-1889 -5669 0
6419 -6032 0
-74 -9513 0
9307 7398 0
4308 -3052 0
3671 -7337 0
2672 -1428 0
9810 -8537 0
7864 -3299 0
3592 -7778 0
536 -5468 0
-5992 -9509 0
9210 2227 0
1011 -4453 0
-595 -6265 0
-4837 -9821 0
8122 -8134 0
2766 -9178 0
2129 -6318 0
4603 -5073 0
5355 -118 0
4075 -9868 0
5291 -9306 0
3809 42 0
-830 -2783 0
4165 -1372 0
2584 -1659 0
-741 -7220 0
852 -3281 0
6221 1747 0
1324 -3961 0
8436 -4108 0
7761 -3547 0
1089 -2067 0
9015 -1557 0
1422 -2337 0
9896 7980 0
9155 5138 0
7275 8465 0
7450 -5185 0
1203 -7007 0
8866 -8452 0
8042 1683 0
4720 -8656 0
6398 -9790 0
5179 3689 0
2775 1647 0
5296 -8336 0
-228 -6738 0
-3613 -7097 0
9635 6583 0
5109 4598 0
2175 -5180 0
-210 -983 0
7516 455 0
4088 -7585 0
8943 969 0
5786 -847 0
4631 1041 0
2140 -7053 0
9720 4727 0
7872 6080 0
9395 8882 0
2728 -5200 0
3167 3221 0
4061 3031 0
1825 -9418 0
1335 -5177 0
3912 -5672 0
3874 2483 0
-636 -1147 0
3813 -3028 0
-4009 -9875 0
5666 6774 0
8082 3069 0
1717 -8697 0
-227 -2410 0
7846 -4192 0
9948 -9744 0
8770 -2345 0
6785 -6097 0
8306 -9462 0
7877 -8798 0
7649 8328 0
7424 -9106 0
1097 -936 0
6569 7057 0
381 -8809 0
7746 -3840 0
-2099 -9039 0
-3384 -9835 0
8434 -2098 0
8414 -804 0
3406 -6135 0
8402 9709 0
1868 -5639 0
5864 -7479 0
-209 -9282 0
8103 -3940 0
7012 -9216 0
7687 -742 0
-849 -3019 0
922 -633 0
2169 -6542 0
6529 1826 0
453 -2514 0
2416 -9759 0
5012 2005 0
3193 -4121 0
3927 -1819 0
4975 3702 0
2899 -7588 0
9137 -5375 0
9204 -9135 0
8133 7717 0
6047 1340 0
1059 -8002 0
191 -7512 0
5814 5302 0
5238 -9278 0
7526 -4072 0
7881 7692 0
6342 -2165 0
8714 -5049 0
8175 -9940 0
1077 -1280 0
9356 -7857 0
-4367 -9196 0
8260 4735 0
2951 4109 0
-847 -6176 0
-1115 -9237 0
4066 -691 0
-4349 -6876 0
6989 -979 0
2413 -3871 0
4592 -5200 0
3784 -3125 0
4984 3750 0
-212 -9788 0
1692 689 0
5828 -7666 0
8610 9706 0
2500 -8793 0
-2762 -8141 0
2806 -2828 0
4673 4671 0
4961 -7600 0
338 -5962 0
-2571 -9814 0
7359 -4978 0
4981 -2710 0
1176 564 0
5622 -5263 0
9335 9581 0
5401 -4536 0
3083 -7871 0
8689 -3035 0
8472 -9733 0
1839 1468 0
-2666 -8616 0
426 -1404 0
7724 -3354 0
7573 1117 0
5608 -7090 0
7001 -844 0
6423 -2508 0
-670 -1327 0
7178 -1834 0
1677 -5646 0
8723 -6342 0
7403 -112 0
5637 -1576 0
3695 -287 0
5250 -6249 0
1655 -3756 0
6605 -858 0
-4802 -7528 0
-2718 -4339 0
7820 9371 0
8791 2090 0
4492 -5265 0
6789 -2238 0
312 -8182 0
-2035 -7928 0
4991 3004 0
2677 -5161 0
9201 -3610 0
7384 -2529 0
9815 1512 0
-1802 -9548 0
2071 -5841 0
161 -2660 0
9470 -7941 0
4316 -2036 0
6507 -5107 0
-5730 -8258 0
5912 -8037 0
2275 -5724 0
5184 -167 0
-1680 -4442 0
1887 -2361 0
8813 9625 0
5750 -4607 0
8368 -8639 0
2060 534 0
-827 -7413 0
7577 -1531 0
5167 -2770 0
6341 3795 0
-143 -3414 0
4170 4238 0
1444 -1870 0
6627 5533 0
113 -2614 0
-1056 -8715 0
-540 -7147 0
-4283 -7454 0
857 641 0
8470 -7114 0
1585 -5073 0
-1319 -5128 0
7625 -9993 0
8951 -9007 0
-841 -7162 0
814 -5090 0
-1556 -6496 0
2728 983 0
5090 6506 0
-282 -8490 0
4813 -8927 0
527 557 0
1416 -2208 0
3380 2375 0
-5662 -9530 0
9963 -678 0
8248 -7576 0
6695 -3687 0
7464 -7398 0
6095 -9169 0
5741 1243 0
-174 -1385 0
4329 2816 0
1106 -6806 0
9190 -5552 0
8090 6923 0
3546 -7004 0
4781 -8285 0
8014 -8456 0
5988 5378 0
-1209 -4237 0
8416 1800 0
-2162 -5062 0
7764 3760 0
9455 2426 0
5061 -5610 0
6964 8565 0
3040 444 0
9173 67 0
1631 -3682 0
4181 -7940 0
2078 -3668 0
8993 -4842 0
-804 -3537 0
448 -2985 0
5431 -8873 0
3736 -3836 0
7820 8299 0
6832 -3382 0
6622 4364 0
7527 4009 0
9705 -5297 0
7862 9169 0
2898 463 0
3378 4128 0
7012 -933 0
4346 -3310 0
8440 -1266 0
6974 -4085 0
4367 -1123 0
5534 -7597 0
3457 -1046 0
4859 3804 0
5404 5228 0
8274 6801 0
8540 2376 0
9447 4767 0
6669 9027 0
7070 -1727 0
2529 -8914 0
6814 2392 0
6354 -9336 0
9057 7137 0
5708 6469 0
9281 -487 0
2457 -9838 0
2479 -4767 0
6499 6453 0
9054 -4770 0
1573 -2737 0
7049 7448 0
5461 767 0
6418 -6457 0
8366 -7931 0
8852 9168 0
1486 -4938 0
8623 -158 0
-219 -6968 0
6109 4335 0
-145 -3472 0
4730 6675 0
8135 8415 0
4055 -1967 0
1170 -584 0
7935 -5571 0
7335 -7791 0
8881 8509 0
203 -6805 0
-1705 -2779 0
4805 -3222 0
9495 -9101 0
4811 6615 0
8860 2949 0
335 -6003 0
2680 742 0
1833 -7847 0
5082 -1003 0
3665 -3100 0
8956 614 0
2877 -1587 0
4552 -9732 0
6726 -7783 0
720 896 0
7515 5071 0
4149 992 0
1453 -7996 0
464 -912 0
6637 -528 0
-716 -1693 0
3300 -3340 0
6315 -8587 0
8765 5950 0
3045 -3724 0
7531 1205 0
-2454 -4042 0
-1362 -9165 0
8599 -8027 0
6643 2300 0
7559 -8858 0
9425 8633 0
8475 6930 0
2571 -5011 0
1342 -9129 0
5224 -8038 0
8395 6419 0
4108 -1128 0
7569 7539 0
-249 -8923 0
-990 -6668 0
-2793 -5106 0
6844 2347 0
-113 -3662 0
6503 -9589 0
-3360 -4900 0
7157 9070 0
-859 -8889 0
6813 57 0
8953 -9070 0
7471 -3806 0
4449 -8618 0
-4712 -9700 0
4545 -7539 0
6645 8585 0
8282 1127 0
9526 -6486 0
4532 -3891 0
7196 5670 0
8878 3387 0
-1189 -5957 0
8565 -1737 0
4989 -9106 0
-3938 -6730 0
6830 -300 0
6181 -7071 0
-2698 -8445 0
4793 -6352 0
2469 -1617 0
2475 -6029 0
-2549 -8340 0
-1219 -6275 0
6125 -3235 0
824 -2361 0
7203 -9314 0
1176 379 0
9142 3013 0
7812 -5698 0
8213 6908 0
4783 -7311 0
3750 4013 0
6822 3071 0
6893 -5785 0
2231 -1165 0
-3404 -6300 0
-2932 -5967 0
7552 -3126 0
2759 -5467 0
1074 -2042 0
7307 3025 0
5864 -9637 0
5592 -3049 0
1889 1984 0
8171 -4045 0
5316 -7539 0
9809 2083 0
4577 -317 0
9849 -1898 0
-546 -9933 0
-3708 -9829 0
7425 3667 0
9394 2117 0
-1492 -7575 0
5748 990 0
8645 7760 0
7048 -4096 0
6187 5620 0
3911 -7057 0
7010 3569 0
8515 1707 0
3159 4409 0
8768 -3029 0
305 -5496 0
2925 -8179 0
6488 -9505 0
7874 -3249 0
7213 -4866 0
4523 -6785 0
158 -5950 0
-3797 -8993 0
7445 8681 0
-2399 -9980 0
6848 2060 0
106 -5988 0
7336 3149 0
-53 -1046 0
5121 -9619 0
6619 -1117 0
-657 -7436 0
8005 -3193 0
7245 7719 0
-749 -3290 0
1773 -5793 0
8124 8013 0
-3414 -7856 0
5544 131 0
9215 9348 0
-2295 -8332 0
-2227 -5311 0
-179 -4259 0
-1285 -9289 0
3646 4378 0
-998 -8103 0
8123 7807 0
2786 3801 0
1093 -1388 0
7376 576 0
5175 -4376 0
9416 9438 0
-3222 -9332 0
5564 249 0
7970 4266 0
4445 -5818 0
6958 6816 0
81 -6502 0
4411 -2239 0
6258 8705 0
5159 3988 0
1742 -190 0
-2266 -9396 0
-722 -8311 0
8702 -2033 0
1980 -9843 0
-4329 -7018 0
8806 -896 0
5196 2736 0
3387 3485 0
1167 -9273 0
-4569 -7816 0
5637 5662 0
7839 3536 0
5697 -1115 0
6676 7129 0
3802 405 0
-4418 -8284 0
-287 -6080 0
391 -8993 0
3001 -6897 0
7019 1328 0
4128 -1732 0
5649 3704 0
8466 3497 0
7351 -317 0
5291 5583 0
3030 2761 0
794 -2070 0
9466 -5179 0
174 -9719 0
5574 -850 0
160 -1919 0
-6056 -8781 0
9681 6452 0
9663 -5486 0
-2625 -5311 0
9824 -1352 0
8726 6348 0
5720 -99 0
4148 -1113 0
9974 2032 0
6831 7787 0
5239 2928 0
6419 -862 0
-2262 -4995 0
5828 3900 0
5580 -4687 0
-324 -7021 0
4324 -9363 0
6995 -5580 0
8562 1994 0
8870 5737 0
9652 -3227 0
327 -9761 0
-869 -2495 0
4492 -2809 0
7591 260 0
7202 6956 0
8655 -8304 0
7540 1185 0
7270 2394 0
-1435 -7436 0
3968 -3858 0
8426 -9963 0
9239 4354 0
-457 -5487 0
2700 -8376 0
-4955 -8147 0
9883 -4998 0
2187 -2224 0
1384 -9416 0
6434 -9636 0
827 -3399 0
8912 5226 0
1600 -6543 0
8524 719 0
-497 -4925 0
7547 -3769 0
6147 -2367 0
7178 -2036 0
4797 -4519 0
8441 -2231 0
5290 4011 0
-639 -5687 0
3745 2882 0
8952 6295 0
8221 -5126 0
-4775 -8767 0
5955 -4677 0
3325 2191 0
6125 -2750 0
3866 2990 0
5863 658 0
1968 -3185 0
9887 -3161 0
7345 5515 0
5053 -4851 0
4202 5591 0
7934 977 0
191 -4524 0
3020 -2881 0
-898 -1449 0
2111 1983 0
1504 -9157 0
-1411 -6765 0
9315 4200 0
6969 -6024 0
7090 2696 0
5947 7758 0
641 -7349 0
8597 894 0
9730 2383 0
6469 -4953 0
5977 -6631 0
752 687 0
783 -3718 0
8303 3967 0
2139 -6322 0
8215 -6978 0
3897 1021 0
6399 1144 0
-757 -4247 0
3657 3292 0
9734 3740 0
-4870 -7464 0
483 -8278 0
4224 1640 0
5000 -4859 0
3671 2076 0
8062 3263 0
5568 -7307 0
4919 6059 0
4728 1861 0
4923 -7901 0
6231 4964 0
6435 2612 0
2215 -9785 0
6456 -1345 0
90 -6446 0
6351 8782 0
8945 8584 0
-796 -4697 0
6813 5111 0
-4714 -9375 0
6107 -3653 0
7466 -281 0
7164 8416 0
2848 1965 0
3335 -6337 0
5697 -8939 0
3222 -4341 0
6153 748 0
-99 -4238 0
3097 -1769 0
677 274 0
-183 -6034 0
-5939 -8810 0
5685 2053 0
4869 -8903 0
8241 -1428 0
3389 2065 0
3354 1228 0
2017 -4706 0
5935 -1024 0
671 -7471 0
2421 -4648 0
4620 2081 0
7303 7948 0
654 -5348 0
2411 -2645 0
6268 4312 0
8372 1016 0
5895 -8841 0
3364 109 0
6133 -9251 0
4186 -6160 0
8303 2154 0
6017 -9702 0
8629 9288 0
3864 2040 0
-1162 -7276 0
3725 -7988 0
4006 -8543 0
7308 -6090 0
9254 3044 0
7433 8810 0
3082 2466 0
8353 -9975 0
-947 -9964 0
-767 -7288 0
-3569 -7375 0
3824 5336 0
2567 -2369 0
8523 5919 0
6084 624 0
5992 6825 0
3703 3884 0
8552 -7542 0
-4862 -7394 0
6451 -2723 0
3916 -5966 0
9811 7133 0
2469 -7606 0
1952 -6487 0
2913 832 0
-318 -5593 0
6179 6082 0
1704 -9968 0
9056 4315 0
8003 1411 0
-852 -3423 0
6690 -5463 0
-4530 -6449 0
441 -1302 0
3163 -7818 0
1047 -5005 0
-4479 -7110 0
4082 -8885 0
9515 -2132 0
763 -4933 0
7938 389 0
3938 -3722 0
5092 -4709 0
106 -9261 0
7173 7884 0
4478 -1212 0
-4358 -8999 0
-1334 -5639 0
9276 7044 0
4554 559 0
4185 528 0
7783 914 0
-2891 -7772 0
-91 -3022 0
4567 -1196 0
7174 -6243 0
7983 -5790 0
1520 -8790 0
449 -319 0
6136 1756 0
5692 3353 0
8035 9646 0
2881 1715 0
9431 9530 0
7810 -4351 0
6379 6559 0
-1003 -7232 0
3715 -8216 0
6170 -797 0
9065 982 0
-612 -8246 0
3468 -9073 0
-2187 -5801 0
3311 2633 0
4893 -5602 0
3541 4591 0
5764 -4562 0
7988 9690 0
9865 -9123 0
-5602 -8996 0
8599 5603 0
5614 -7661 0
-872 -2567 0
5479 1308 0
5701 4404 0
3534 3212 0
5898 -6924 0
8147 -435 0
3836 -4248 0
9956 -4442 0
366 -4643 0
3355 -2401 0
-2443 -5569 0
3667 -6873 0
-2369 -4563 0
7609 6552 0
5235 4759 0
8560 4378 0
-2991 -8979 0
7648 2113 0
9778 7854 0
-3747 -7359 0
-182 -5783 0
-4797 -7297 0
-3253 -4626 0
6869 -3943 0
6798 3726 0
8301 -7694 0
8231 -323 0
8020 -3319 0
8225 722 0
9943 3633 0
3588 -5142 0
5060 -6870 0
599 -5700 0
9382 -1956 0
6785 9115 0
8293 5576 0
5371 -2518 0
8939 -9119 0
6995 4912 0
4458 -7481 0
3027 4193 0
2166 1566 0
-2633 -6824 0
9610 4084 0
-1007 -5383 0
1756 -6623 0
8958 6174 0
2905 -535 0
6390 2898 0
6421 -5326 0
3955 -5342 0
-1586 -8575 0
7427 -1425 0
-1181 -1704 0
-2434 -7292 0
3380 4263 0
-548 -4334 0
-1196 -3334 0
8352 -1141 0
3181 -3956 0
3494 -5416 0
9670 -4946 0
7947 -7861 0
-2552 -6050 0
6084 5839 0
5560 5622 0
9532 3617 0
2147 -4493 0
-2669 -4587 0
8145 -3244 0
3456 -820 0
3409 -1713 0
3705 -5440 0
7489 852 0
5036 3443 0
3825 -1033 0
1542 -8639 0
-6293 -9606 0
9652 3837 0
9389 7632 0
8641 -6546 0
7936 -6457 0
5729 -6517 0
8882 -3202 0
9136 -3114 0
-695 -5328 0
781 -7707 0
518 -6981 0
869 -8016 0
6072 5514 0
171 -9476 0
1946 -6787 0
8402 -4237 0
3716 4876 0
5371 3419 0
7783 5666 0
9198 -7117 0
9867 1937 0
8918 -4738 0
3922 3396 0
894 -1740 0
7812 -9387 0
7762 8760 0
9503 -3328 0
-512 -5508 0
3178 -1751 0
238 -3950 0
7848 -906 0
8139 3661 0
7515 8255 0
7603 8652 0
-867 -3622 0
3306 3108 0
2830 1521 0
4799 -8134 0
749 -2690 0
1975 -4008 0
2620 815 0
7327 -262 0
4060 -19 0
-488 -4681 0
5497 -6357 0
-2074 -4870 0
8936 1760 0
6282 -8045 0
2500 -6070 0
1640 -998 0
4320 6073 0
7039 -9062 0
5909 -1995 0
9352 7717 0
7236 1754 0
6562 -309 0
4464 5172 0
6764 -8325 0
661 -8747 0
-3031 -6758 0
9831 -5015 0
6406 7123 0
4462 1403 0
812 -1845 0
8316 -8603 0
4965 3759 0
3885 5274 0
1734 1348 0
4965 -9966 0
3912 2688 0
9443 5224 0
453 105 0
-1600 -2767 0
8976 -1442 0
9458 913 0
4253 1472 0
5414 -5511 0
81 -3357 0
6637 8226 0
7374 2857 0
3698 -2058 0
2488 -6604 0
-6205 -9800 0
-1194 -3486 0
8573 -7331 0
158 -3955 0
9453 -6408 0
6208 -4233 0
6736 198 0
2697 2426 0
6303 5861 0
-1860 -9217 0
9201 7807 0
-2237 -8564 0
3545 1190 0
3026 -2888 0
9393 -5820 0
4894 -7281 0
-5136 -9341 0
7739 570 0
-5426 -8573 0
3499 -5292 0
4635 -2566 0
5658 4645 0
-1852 -7989 0
3903 -139 0
7855 2212 0
2702 -4871 0
9656 -7693 0
-3056 -8448 0
5357 7472 0
7757 -8886 0
-110 -5986 0
3988 -8528 0
-3500 -5972 0
9035 3962 0
9945 2185 0
5334 -5013 0
8470 5317 0
4751 -9271 0
2391 -8957 0
6151 7678 0
4829 -4310 0
1191 -60 0
4079 2151 0
6659 55 0
6018 -3171 0
7534 -1221 0
-2750 -8371 0
5094 -7976 0
5752 1237 0
2534 -3214 0
2228 -4985 0
5903 8010 0
3295 -5753 0
-379 -2519 0
-3028 -6391 0
-3423 -9862 0
-2842 -4081 0
6440 4304 0
6283 6750 0
6897 -8325 0
5616 -1999 0
6010 3350 0
786 -9733 0
5057 5281 0
-4024 -7963 0
3711 -1820 0
3837 -4458 0
-1548 -4846 0
-2592 -9276 0
2639 -6928 0
5242 -671 0
2881 2470 0
9960 -3745 0
690 -1845 0
7103 -4591 0
6806 -8041 0
9400 5145 0
5715 564 0
6167 8383 0
257 -8295 0
8015 -3102 0
9812 7983 0
8642 -4326 0
-155 -9251 0
7105 2774 0
3826 1732 0
1709 -5550 0
3420 -7665 0
8226 -9565 0
7876 -2755 0
6257 -9577 0
5222 4482 0
-3027 -5195 0
4646 -5735 0
2799 985 0
-1716 -2597 0
2792 -7987 0
-1421 -8437 0
1813 2370 0
2505 1175 0
-491 -1235 0
8510 6246 0
5523 1554 0
2848 -1818 0
8663 -7418 0
8815 -3070 0
9415 3888 0
-574 -4829 0
-1585 -9718 0
4197 4296 0
5563 3077 0
3037 -5931 0
8885 -1719 0
2660 -3038 0
8246 3110 0
7681 -9515 0
7464 -8948 0
-22 -6762 0
6648 -3436 0
-329 -2208 0
7794 -7352 0
8427 -1268 0
809 -5123 0
3914 3630 0
6404 -8277 0
5321 -6117 0
6580 -843 0
5790 6791 0
7853 62 0
936 1031 0
-5795 -9681 0
9548 6951 0
6318 4503 0
-2315 -9974 0
9410 3785 0
1437 -5182 0
-2273 -8926 0
-1241 -4562 0
8338 4018 0
6168 -2795 0
-2522 -7653 0
4164 -8812 0
3920 -664 0
-2386 -3418 0
3635 -5566 0
9379 7904 0
-3077 -8659 0
4053 -8731 0
8868 -6640 0
486 -3151 0
892 -1196 0
4627 5143 0
9583 -1791 0
8305 -3662 0
